5.92,15.81,16.14,13.54
0.88,2.73,2.37,7.87
1.17,2.35,3.36,3.64
1.17,1.10,2.55,5.07
2.16,4.92,6.46,14.46
1.17,1.14,6.20,4.68
1.19,2.32,7.43,15.23
1.19,2.01,2.31,8.05
2.06,1.13,2.47,4.38
1.82,2.85,2.60,3.92
1.11,0.06,5.77,3.76
5.84,6.79,8.22,19.53
2.91,1.19,2.49,7.54
13.67,15.86,2.42,3.91
1.14,3.68,2.76,3.99
1.19,2.75,3.24,3.90
2.33,10.75,3.05,3.42
1.10,1.27,4.44,4.66
1.09,2.97,2.31,10.54
1.08,1.09,4.50,3.65
0.72,1.96,2.25,3.50
1.10,3.16,16.67,3.23
5.67,7.24,2.35,5.15
8.39,1.12,2.21,6.09
2.77,11.37,3.97,3.55
6.12,22.02,3.15,5.55
1.11,1.11,2.28,3.48
4.21,1.86,2.37,3.78
1.06,1.88,2.32,8.01
1.44,1.13,2.51,3.61
1.09,1.15,2.51,5.92
1.13,1.11,16.75,3.37
1.67,21.24,5.92,3.72
22.91,13.45,7.18,5.36
1.21,8.14,2.26,3.46
1.09,1.18,2.24,3.67
1.21,3.26,2.25,4.16
2.22,3.17,3.17,9.72
4.27,26.56,2.54,3.39
2.62,1.15,3.58,3.36
1.08,2.23,2.37,6.30
1.09,2.34,2.82,3.74
1.08,8.21,5.70,3.39
5.79,5.89,2.66,7.97
2.87,1.21,8.51,6.90
1.19,1.12,1.96,4.63
1.11,1.11,11.93,13.22
1.10,1.35,3.54,9.33
1.10,1.11,54.18,19.93
1.31,3.49,1.95,6.89
5.17,1.12,2.49,3.79
64.54,1.09,11.51,6.91
8.15,1.51,4.02,3.47
1.60,1.15,5.68,5.61
5.42,13.13,2.41,3.86
NaN,1.08,12.44,3.84
66.02,3.01,2.43,4.08
NaN,1.33,10.14,22.57
128.96,8.07,2.28,8.04
1.13,2.97,2.28,6.90
NaN,1.18,6.45,28.50
8.28,1.15,5.77,4.21
9.93,2.01,2.48,9.69
10.81,1.31,2.66,20.98
NaN,1.16,5.94,3.54
9.09,6.18,2.74,31.69
1.22,1.08,6.12,3.49
30.96,14.43,42.52,6.15
1.53,8.34,7.21,4.59
1.79,4.25,2.18,3.58
1.48,1.59,27.32,32.99
1.35,1.34,7.95,6.23
1.21,1.13,3.01,6.21
1.25,2.95,4.20,11.19
3.42,7.99,102.07,55.28
NaN,154.61,4.62,3.71
344.70,2.03,308.63,297.63
6.16,33.59,138.65,95.01
233.50,235.12,332.54,289.26
1.38,1.26,2.36,3.91
10.51,12.87,2.82,4.92
1.15,1.38,2.49,8.87
8.54,1.14,2.44,15.69
1.47,2.23,5.20,6.21
1.58,1.34,7.04,7.40
1.22,16.41,3.40,3.45
1.20,1.18,2.39,3.56
1.21,28.31,2.69,4.01
1.20,1.32,2.40,4.61
4.31,2.09,5.91,3.67
2.51,15.96,4.59,7.06
1.48,1.14,18.61,4.08
59.87,15.96,8.21,33.13
18.20,62.49,11.00,3.99
28.67,21.31,40.52,69.59
547.30,47.46,79.19,16.36
NaN,305.43,NaN,338.30
NaN,822.21,928.30,276.41
NaN,NaN,253.36,189.00
NaN,NaN,NaN,488.15
NaN,NaN,NaN,216.87
171.59,NaN,165.60,180.18
144.24,286.81,264.30,205.84
28.95,NaN,1.41,2.63
9.28,124.27,1.38,7.38
