10.13,6.94,0.05,0.06
1.19,3.76,0.74,3.38
1.19,1.15,1.08,4.25
1.20,4.08,1.34,3.52
1.76,13.13,12.37,17.20
3.01,1.13,2.16,10.89
1.20,1.14,2.29,2.34
7.50,5.26,1.36,7.68
7.99,1.44,1.40,2.36
1.18,1.83,1.37,7.11
1.41,1.15,1.37,2.34
5.79,5.57,2.92,5.68
1.18,1.14,4.13,2.97
1.21,1.15,3.63,7.30
1.21,8.62,2.99,3.00
3.56,1.21,2.77,6.72
1.22,1.78,1.20,2.44
9.23,2.29,3.41,2.85
6.69,1.65,4.01,5.25
1.28,1.15,4.53,4.49
1.21,1.86,12.97,8.11
1.16,1.37,5.36,4.84
5.57,1.30,1.30,3.74
2.59,3.22,1.31,8.59
1.14,1.20,7.90,4.38
1.16,3.03,1.22,2.35
1.16,1.16,1.24,7.58
1.16,1.38,1.26,2.31
1.17,2.32,5.20,4.91
1.15,1.13,1.17,2.22
1.22,3.42,1.20,2.24
2.23,1.12,1.30,12.30
3.12,2.42,1.24,6.17
5.57,1.13,3.16,4.36
15.52,0.14,4.19,2.50
1.19,1.18,2.05,5.73
1.18,2.21,4.57,7.62
1.30,3.12,1.97,9.10
1.49,13.34,11.24,8.16
1.22,5.18,2.18,8.11
1.94,2.76,1.20,2.29
1.16,2.06,2.68,2.21
1.21,1.63,3.88,2.51
3.30,2.37,4.12,2.26
5.69,1.16,4.22,2.38
1.24,5.14,3.25,7.22
1.14,2.09,1.28,3.97
1.18,0.19,4.84,7.23
1.14,12.34,21.68,2.18
2.10,1.08,1.21,5.41
1.17,5.29,1.19,2.20
1.78,0.83,2.97,2.27
2.90,1.13,1.20,2.60
1.14,1.21,1.46,2.28
14.21,8.29,1.41,3.11
3.64,1.25,13.52,2.65
11.37,5.80,1.25,16.29
3.12,1.87,2.08,23.47
10.06,1.16,1.17,11.72
14.81,9.12,1.20,15.59
6.07,1.15,1.17,37.35
2.15,1.17,1.19,2.33
28.21,1.36,1.24,2.61
1.49,31.54,2.46,31.62
1.18,1.41,1.91,3.91
2.19,12.09,10.89,37.38
1.70,6.36,1.24,2.73
5.56,3.73,0.79,2.35
1.25,9.34,8.63,5.72
12.82,3.45,7.35,63.95
1.26,3.82,1.21,3.69
1.26,4.30,5.03,2.35
1.21,5.23,1.41,23.46
1.15,9.27,1.16,2.14
3.16,1.55,4.55,6.88
8.53,1.73,1.21,2.36
1.62,32.71,1.49,88.59
1.67,1.67,1.04,2.28
6.01,208.04,2.48,221.64
3.28,130.91,10.85,157.38
4.16,101.46,15.40,345.35
1.18,8.95,3.90,3.00
2.65,1.62,8.12,19.57
1.38,11.25,13.89,2.91
1.13,8.53,5.82,3.12
1.84,4.11,1.23,3.38
1.16,3.58,1.29,5.41
9.94,1.11,1.21,22.33
1.19,1.11,1.18,2.43
1.13,1.13,1.25,2.33
2.26,4.11,3.39,10.96
2.59,5.30,1.45,11.53
2.84,1.15,1.18,8.01
1.84,5.01,1.50,2.33
1.19,5.63,1.26,9.81
1.18,1.12,1.23,4.57
5.79,10.70,1.19,23.52
1.36,8.20,12.00,180.67
1.19,149.03,1.54,327.78
5.74,1.13,2.02,850.58
2.24,5.62,2.36,NaN
11.45,51.52,4.65,NaN
1.20,174.66,1.63,NaN
3.15,165.21,8.88,158.23
1.16,8.94,1.24,189.89
17.88,1.13,3.24,1.47
9.89,2.14,1.66,1.51
1.17,1.12,3.43,1.47
1.53,1.17,3.93,45.75
1.16,1.19,1.21,1.61
3.63,1.09,1.23,25.33
1.22,235.90,121.60,102.14
4.78,1.22,5.09,31.58
1.95,223.58,10.71,NaN
41.23,210.23,303.38,NaN
359.05,383.77,276.26,NaN
10.28,206.76,83.56,NaN
121.57,352.54,76.28,NaN
49.47,226.64,165.88,NaN
245.18,395.55,101.56,NaN
194.75,237.38,34.99,NaN
104.56,87.26,18.90,NaN
15.11,46.81,19.44,NaN
1.62,65.85,47.09,NaN
1.77,174.52,168.11,NaN
4.50,304.67,297.08,NaN
2.69,22.76,15.53,NaN
1.42,168.76,224.18,NaN
21.20,133.67,27.44,NaN
3.90,69.62,60.07,NaN
10.90,227.75,215.58,NaN
1.21,39.24,27.00,NaN
1.64,224.14,80.50,NaN
2.21,471.16,43.84,NaN
1.67,8.34,9.43,5.73
3.94,1.12,3.48,13.18
3.06,1.36,1.21,17.13
8.00,7.32,3.03,16.58
1.09,6.39,46.54,233.66
1.15,3.99,2.29,13.90
5.75,126.56,8.97,14.42
3.64,19.60,5.22,11.76
5.73,1.14,13.93,16.47
1.27,1.13,3.09,46.13
1.18,1.08,1.20,19.05
1.91,3.81,1.26,62.29
2.12,4.03,2.36,104.26
1.20,6.75,5.16,122.54
1.16,1.34,1.57,163.09
3.22,1.13,1.18,183.82
1.42,0.19,1.20,25.75
1.85,11.61,8.44,14.98
1.20,1.21,2.68,218.61
1.22,3.79,1.18,80.40
1.18,1.55,5.45,4.94
1.19,2.97,6.64,6.17
1.15,2.24,1.23,2.66
1.22,1.15,1.20,2.49
1.29,1.17,1.22,4.39
1.17,1.15,1.35,9.65
1.19,1.17,1.46,8.30
1.41,5.24,1.51,2.39
1.18,4.96,6.33,2.75
2.46,7.38,2.84,5.10
8.06,1.15,1.30,3.04
1.17,3.60,4.37,3.08
1.20,1.16,1.92,1.94
1.20,1.23,1.57,3.98
1.15,1.15,6.97,2.27
2.34,2.34,1.21,70.05
1.18,5.54,2.11,6.73
1.20,5.35,3.45,2.30
1.45,8.60,10.03,2.29
1.18,1.12,2.52,4.60
1.11,3.54,4.19,53.70
1.18,1.86,9.57,29.05
8.30,1.15,1.21,5.62
1.22,6.60,27.31,28.28
1.16,4.08,9.07,1.87
1.55,4.03,44.47,16.13
27.62,5.76,23.38,2.88
1.18,1.50,1.14,2.11
1.17,0.13,3.48,2.32
1.24,2.38,1.20,3.53
2.98,1.71,1.20,24.18
1.18,1.72,2.52,155.93
1.19,1.32,40.28,15.13
1.35,12.25,9.59,4.22
3.31,1.20,11.63,1.18
9.14,3.48,8.52,1.17
3.56,13.68,9.30,1.20
2.53,8.29,4.22,20.06
8.08,1.89,4.15,1.29
1.21,6.78,1.40,1.31
8.17,1.21,2.21,8.30
1.17,0.19,1.29,2.58
2.28,1.13,3.81,1.68
1.19,1.17,4.37,13.88
1.20,1.14,4.32,1.22
16.91,1.15,1.22,1.20
1.22,3.78,1.19,41.07
1.22,1.17,2.10,41.36
2.01,1.58,1.06,2.15
1.18,17.72,15.21,19.15
8.13,4.06,1.20,3.71
1.19,4.29,1.22,1.71
1.30,3.87,1.37,2.02
1.19,3.91,2.06,1.74
1.20,4.03,10.02,2.15
1.24,2.27,2.47,2.27
2.00,16.02,15.40,176.96
1.22,21.70,24.50,1.91
1.99,1.10,1.38,2.10
1.23,43.81,45.94,133.52
2.50,0.86,2.33,26.05
1.74,1.49,2.09,8.22
7.09,1.17,3.88,1.81
3.08,1.86,4.39,2.49
1.75,1.61,1.21,54.53
5.40,20.96,22.64,75.16
1.70,9.91,8.40,2.25
2.13,5.64,5.78,39.19
1.71,2.41,1.28,2.35
1.82,1.14,1.23,1.92
1.76,1.12,2.24,8.12
8.01,1.14,1.25,1.76
1.87,1.14,2.08,2.91
6.61,1.17,1.20,2.72
1.69,8.02,1.21,33.05
5.60,1.14,1.22,3.11
1.85,2.01,1.30,11.87
1.64,5.94,3.96,5.65
8.42,5.82,9.11,63.24
3.81,2.02,1.22,5.49
1.77,1.09,1.20,2.23
3.70,1.12,1.28,3.48
1.81,3.41,4.03,4.20
10.32,1.30,11.40,3.31
5.92,1.11,1.86,2.25
5.58,1.07,1.20,2.35
