6.02,5.54,2.93,3.88
1.12,1.18,2.39,11.21
2.61,1.22,2.37,4.47
1.21,1.18,2.31,3.97
1.09,1.14,2.79,6.33
1.76,1.15,2.34,3.33
1.39,1.76,2.35,9.41
0.97,1.24,13.45,6.27
1.10,1.17,9.41,3.99
1.12,1.34,8.94,3.56
2.18,1.20,5.73,5.84
4.74,3.23,8.32,8.03
0.94,1.15,2.24,11.23
1.10,1.16,2.23,4.54
1.89,1.23,2.70,3.52
1.12,1.08,2.63,3.64
1.16,10.40,6.73,3.45
9.47,18.65,19.63,20.56
8.48,1.33,2.23,4.38
2.83,1.16,2.60,4.59
1.62,0.12,3.38,4.45
5.50,7.91,5.69,7.68
1.12,1.14,2.20,4.60
1.11,1.10,2.25,3.46
1.17,3.40,8.23,3.55
1.14,1.36,2.66,8.47
2.06,1.13,3.39,15.82
3.51,1.13,2.82,3.52
8.83,1.24,2.40,5.70
1.30,0.99,3.36,3.48
1.35,3.41,2.45,4.40
1.85,1.61,3.90,3.25
10.92,2.98,20.37,9.34
8.15,9.22,2.27,3.57
1.14,4.15,2.19,3.42
0.05,4.58,2.13,4.65
1.12,1.34,8.07,6.39
1.76,1.46,3.44,3.42
1.08,1.11,5.66,17.23
1.10,1.24,2.30,3.94
1.11,1.62,2.42,3.53
5.17,1.13,3.20,15.52
1.10,1.44,6.92,7.11
11.89,6.28,4.89,12.02
8.09,2.16,2.40,11.49
6.90,1.32,4.30,4.38
1.91,1.52,2.39,5.11
1.96,1.17,2.40,4.58
1.13,2.60,7.24,4.09
12.23,354.05,9.30,43.96
3.46,1.27,2.22,3.67
3.90,2.99,2.33,5.97
4.44,10.64,2.28,7.96
4.64,1.44,5.84,5.30
11.89,2.98,3.09,8.47
2.98,1.14,3.96,3.68
1.46,3.10,11.18,3.60
7.85,1.11,8.02,5.05
1.50,1.10,4.50,6.39
1.14,1.12,2.39,3.93
1.10,2.87,2.27,8.08
1.81,1.25,2.30,3.52
1.55,1.17,2.26,11.26
1.32,1.03,2.49,10.57
13.75,5.69,16.39,3.43
8.99,1.19,45.46,26.30
1.23,1.10,2.47,6.46
1.43,1.10,5.02,39.51
1.08,1.27,4.48,20.06
1.10,2.17,7.97,4.91
2.04,1.12,6.56,4.96
1.94,1.13,9.00,3.51
1.09,1.22,2.48,10.59
1.59,1.20,2.33,8.25
6.46,1.15,86.44,5.46
5.67,1.23,20.04,4.63
1.16,1.99,2.56,5.36
426.93,137.03,33.28,8.97
89.48,15.38,113.54,188.43
60.92,1.14,2.30,3.76
111.71,97.30,27.52,3.87
1.14,1.17,4.43,14.98
15.41,1.14,7.56,3.49
177.63,53.53,2.91,11.29
8.27,1.20,2.62,15.54
74.69,45.72,2.46,3.34
5.65,5.65,2.21,3.35
1.43,1.34,9.64,3.70
1.29,1.13,2.66,6.30
4.93,9.69,3.28,16.58
NaN,57.25,34.12,8.39
NaN,5.27,4.93,4.47
221.84,76.43,2.91,8.73
1.23,1.32,38.41,4.21
1.61,1.22,3.94,7.02
1.31,1.11,8.47,7.33
3.98,2.96,2.52,2.36
3.11,2.80,1.24,3.64
1.91,4.94,1.27,4.83
1.95,9.34,3.05,2.60
1.81,1.14,9.66,4.81
2.32,1.15,1.17,9.59
8.31,1.13,1.17,2.29
31.28,1.17,1.15,3.71
2.10,2.45,2.21,6.21
5.44,11.49,1.15,2.80
1.80,113.35,1.17,6.03
2.44,2.88,1.16,2.14
2.63,1.19,1.14,3.59
4.34,1.57,3.08,2.33
5.56,1.18,1.18,2.32
2.33,10.20,1.16,12.31
5.24,8.47,1.97,13.52
25.96,87.30,55.13,101.26
13.52,165.49,11.41,3.37
44.65,318.36,1.27,8.32
2.98,109.84,8.49,3.53
14.02,32.01,1.12,4.22
2.66,7.24,1.16,88.88
2.77,2.26,3.04,3.81
653.34,616.92,776.88,367.52
16.03,8.06,77.43,52.81
38.38,11.41,93.58,188.56
161.40,129.17,11.29,87.03
47.55,12.91,158.17,145.22
3.51,3.00,8.91,1.11
6.17,3.78,2.37,1.73
15.55,11.05,2.77,1.11
5.73,15.26,2.17,1.53
19.35,18.62,14.93,119.56
3.19,19.78,2.29,5.58
5.98,3.46,15.88,2.37
23.86,137.57,2.74,38.46
6.90,17.33,2.56,19.38
11.70,4.77,2.27,7.95
5.52,13.00,15.25,1.10
37.13,49.15,2.43,1.79
7.05,6.66,15.90,7.90
12.70,8.35,11.92,32.67
99.52,178.25,12.86,30.24
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,231.90,248.01,NaN
130.38,86.11,221.69,119.66
110.74,73.99,NaN,121.99
320.69,281.58,445.90,NaN
17.55,4.75,3.57,34.88
4.05,3.74,4.42,1.41
7.98,4.16,3.65,1.42
3.73,9.32,3.02,1.44
6.39,8.21,11.28,5.12
4.24,11.21,7.00,5.79
30.42,17.93,4.09,1.89
43.77,8.31,55.21,38.14
15.98,110.58,2.57,1.47
4.01,12.53,9.44,1.60
4.50,4.51,13.32,8.12
9.28,3.63,2.52,2.40
7.36,4.80,16.75,1.32
4.20,4.17,9.09,1.36
30.45,113.15,15.00,5.13
12.50,18.53,23.17,9.44
254.28,235.29,NaN,162.99
11.24,7.80,3.49,3.98
10.34,12.08,3.83,1.51
6.80,13.59,12.18,27.55
4.22,6.28,15.09,1.43
6.08,3.61,131.51,17.76
15.80,22.73,14.08,12.26
3.68,21.84,11.13,19.56
5.16,5.06,2.64,1.57
8.19,3.67,2.41,16.22
4.49,3.54,2.57,1.45
16.97,13.16,12.80,5.92
4.02,3.48,2.83,1.26
7.75,3.71,8.23,1.14
7.76,3.67,2.38,1.15
4.57,3.47,8.93,2.59
4.78,4.09,6.39,1.12
3.46,4.28,5.73,1.29
8.78,8.18,2.24,1.17
5.42,11.21,2.20,1.11
3.97,3.40,4.95,2.76
9.84,5.81,2.58,1.38
8.28,4.74,2.20,1.13
8.45,10.64,2.46,1.07
4.80,5.61,5.82,1.04
7.74,33.55,10.35,5.55
3.34,5.25,5.00,1.24
3.45,7.71,3.83,1.08
16.13,7.62,2.30,4.54
63.36,9.71,2.21,4.78
4.25,9.04,2.41,1.20
12.16,9.14,2.46,1.20
20.65,25.72,96.83,1.45
103.11,111.94,264.54,99.93
103.37,684.59,12.19,60.74
58.09,67.33,36.73,22.82
7.80,4.66,3.07,11.46
34.92,24.99,2.59,2.20
6.41,2.28,3.21,1.78
33.26,41.31,7.17,1.92
8.68,12.34,1.29,26.74
2.03,1.17,1.67,8.67
2.43,4.65,5.77,2.79
4.61,14.81,1.16,31.41
2.88,1.48,1.29,1.70
4.07,1.17,1.08,31.55
3.67,1.18,1.17,20.26
2.09,1.16,1.37,2.26
8.41,2.08,1.15,2.54
1.80,1.14,1.42,2.24
1.86,1.17,1.74,5.18
1.66,1.63,1.77,3.02
5.85,5.64,1.28,8.86
7.76,1.20,9.12,2.41
7.56,8.99,8.11,3.48
2.49,2.09,2.20,2.98
2.53,1.08,1.17,18.03
2.52,1.73,1.23,2.29
8.08,1.12,1.22,3.29
11.40,1.42,15.06,4.04
4.16,1.12,17.03,2.25
5.75,5.57,2.87,9.25
2.85,1.19,1.21,4.91
2.67,1.15,1.28,2.83
11.79,1.15,1.19,8.05
1.12,1.56,1.16,2.31
1.13,1.11,1.32,3.00
1.22,1.12,1.77,3.66
1.95,1.15,1.87,2.85
1.17,1.87,2.45,3.18
8.65,5.79,1.72,3.07
1.15,1.13,1.80,3.86
1.15,1.07,2.17,6.58
2.22,2.14,1.84,6.59
1.10,1.19,1.96,4.29
1.29,8.40,2.21,8.03
2.17,2.85,1.79,3.33
1.17,3.55,27.30,4.56
16.27,1.12,2.19,5.25
3.32,26.56,3.29,3.87
2.13,1.75,6.89,4.68
1.28,1.26,3.40,5.53
1.17,1.38,2.83,3.32
1.29,1.16,2.24,7.17
1.18,1.18,2.25,3.17
1.25,1.30,2.16,4.60
3.14,15.66,5.92,4.05
5.53,5.83,2.27,10.76
1.16,1.22,2.30,5.60
1.21,9.29,3.96,4.61
1.31,1.60,2.78,8.03
