6.95,5.68,5.69,23.84
18.28,4.49,13.92,15.12
4.43,5.92,1.73,4.02
9.91,2.64,3.81,6.57
3.26,24.64,3.53,19.35
8.33,2.54,3.68,6.25
2.67,2.53,1.63,14.31
2.61,11.70,2.06,4.06
2.73,2.50,1.72,4.13
8.53,5.52,5.42,4.44
2.53,4.93,3.41,6.27
3.51,8.32,3.86,14.62
129.48,5.34,131.56,4.68
146.32,3.20,144.26,5.34
3.77,2.37,1.36,14.86
2.98,8.76,1.51,5.27
2.41,7.84,1.82,4.38
2.46,2.49,5.08,3.89
3.99,3.55,1.32,6.78
3.84,6.27,1.33,3.93
7.90,2.43,2.34,3.80
16.00,2.41,1.31,6.23
2.49,3.88,1.27,7.70
2.57,3.31,4.51,7.29
2.66,2.20,1.37,8.13
2.34,2.37,1.32,11.81
3.02,2.61,1.41,9.48
15.47,7.21,1.24,4.65
3.76,2.44,5.53,3.67
5.89,57.48,27.06,3.92
10.45,2.39,4.44,3.64
3.58,2.91,12.10,8.07
6.40,10.67,3.97,11.26
13.03,9.99,1.33,3.64
3.06,31.69,8.16,26.02
9.60,5.13,1.33,3.82
3.15,7.72,1.29,6.59
5.21,2.63,1.43,7.08
5.73,6.68,1.41,5.73
6.03,12.50,7.39,4.29
3.10,2.38,2.28,3.67
4.96,2.40,1.33,13.85
3.09,2.80,2.97,4.56
3.18,2.57,1.34,3.92
3.00,2.35,1.85,18.62
6.29,7.44,2.61,9.02
5.40,2.44,1.29,4.34
3.10,3.08,1.33,4.82
3.20,8.65,3.51,19.03
6.58,12.97,2.12,10.79
7.05,2.39,1.34,6.31
3.79,2.81,2.40,4.65
3.80,2.33,1.29,4.14
2.85,2.39,2.38,6.03
12.63,4.92,1.34,3.35
7.17,14.36,3.38,3.79
5.11,4.80,2.18,20.38
9.46,5.52,2.40,9.69
7.06,2.42,2.58,16.33
2.57,2.43,1.34,3.20
2.84,6.98,1.30,12.04
7.94,6.77,1.43,3.54
5.54,3.82,8.12,5.06
2.92,4.63,1.20,10.44
