8.90,6.30,4.23,9.05
3.61,1.54,2.72,1.08
2.31,1.43,2.37,1.99
2.99,11.05,2.38,1.11
8.92,1.35,2.67,11.67
5.40,1.28,2.61,1.14
5.21,1.32,5.42,0.62
5.66,1.28,4.57,1.20
2.42,7.33,2.45,16.78
2.25,1.31,13.58,1.42
10.60,1.18,2.69,5.69
6.19,1.37,4.31,17.26
10.94,1.64,2.95,1.37
7.34,7.38,8.01,1.11
4.31,1.30,2.79,1.15
2.22,1.24,3.99,1.13
2.24,1.23,2.36,1.11
2.29,8.29,2.34,0.06
17.73,1.15,5.26,2.07
2.25,1.21,17.96,1.16
2.28,3.57,4.09,1.07
2.84,4.19,5.64,1.11
5.29,12.17,5.97,5.10
1.72,4.34,4.47,1.15
1.69,4.18,2.52,1.13
2.05,4.59,2.36,1.14
3.86,3.12,2.36,2.51
1.58,2.03,3.16,4.49
2.57,2.00,2.32,3.73
1.95,16.68,9.11,21.18
5.38,1.21,8.17,1.12
1.77,3.29,2.35,1.14
5.96,6.85,5.68,5.56
1.67,1.26,3.02,4.22
1.68,9.15,2.74,3.73
1.71,1.32,2.32,1.40
10.82,3.67,2.32,0.76
8.00,4.12,2.43,1.20
1.74,14.79,2.30,12.50
4.14,4.62,3.02,1.18
1.73,1.19,10.91,1.55
1.75,3.72,2.69,3.10
1.57,3.99,4.97,1.25
2.15,2.71,2.86,1.18
2.68,4.03,3.52,1.17
4.02,1.29,2.61,1.12
1.71,2.07,2.35,1.07
1.34,1.19,2.32,1.88
1.12,2.23,4.15,10.01
1.15,1.20,4.28,1.11
1.46,5.31,8.22,1.34
5.79,31.17,5.65,2.27
1.75,9.18,2.34,1.99
1.70,4.33,3.96,1.12
5.66,1.77,4.30,2.19
1.84,2.77,7.05,2.48
2.21,3.68,7.56,3.91
1.88,4.15,2.84,1.14
2.39,4.85,8.03,1.09
1.67,4.79,4.48,1.17
3.80,1.66,2.41,1.63
1.76,1.27,2.24,3.57
5.78,1.20,5.42,0.20
8.54,7.09,2.30,3.48
7.14,4.48,2.34,41.35
4.08,1.24,2.34,1.13
5.02,8.23,5.87,1.12
1.73,1.59,2.49,1.19
43.93,1.30,12.34,33.97
2.72,1.82,3.47,33.84
5.68,2.59,7.22,1.14
7.33,1.23,4.20,1.91
NaN,19.37,2.93,186.32
2.18,1.39,5.68,5.33
2.29,2.04,2.30,1.75
2.20,1.51,2.32,1.83
26.88,10.50,2.30,15.03
8.61,3.75,6.32,1.10
6.17,3.85,2.49,1.15
562.52,86.33,3.03,542.76
10.39,6.84,2.31,13.34
24.38,1.20,2.34,16.15
4.24,1.57,3.22,2.48
NaN,45.95,4.13,208.45
19.86,17.46,3.49,28.43
1.69,1.24,2.43,1.12
1.89,1.21,2.31,1.11
6.73,1.23,5.54,8.52
6.94,2.33,3.47,1.18
1.74,1.19,4.03,1.17
2.24,72.37,8.86,81.75
1.87,1.74,2.79,1.95
2.39,24.82,2.72,56.22
2.65,38.43,2.32,NaN
1.72,8.14,5.96,1.22
1.81,5.80,2.22,5.50
2.11,1.17,2.80,1.20
3.81,1.17,2.35,2.86
2.46,2.12,2.84,3.25
3.02,1.78,2.34,2.34
1.81,3.09,3.14,3.01
1.79,0.03,3.79,9.77
1.72,1.27,3.96,1.91
1.34,2.75,2.26,2.06
1.29,1.18,2.30,4.31
5.63,2.05,4.29,10.69
1.50,1.44,2.31,1.90
1.10,2.55,9.98,88.30
1.10,3.22,2.43,21.46
1.19,2.76,3.15,3.11
1.12,0.98,4.80,2.62
1.20,1.17,6.94,9.06
1.31,1.19,2.56,8.28
1.15,2.33,2.23,2.54
8.79,1.18,3.10,20.85
15.11,1.18,5.64,14.68
5.76,5.35,2.52,5.23
1.15,4.21,2.81,6.00
1.15,1.21,2.75,3.21
1.15,1.38,6.31,2.56
1.22,16.68,5.22,31.24
1.90,107.34,4.90,150.00
2.41,70.95,5.09,90.82
1.11,5.59,3.72,18.99
5.75,1.29,3.35,303.34
2.55,1.16,7.31,4.03
4.12,1.21,10.73,4.65
5.92,1.26,2.51,12.83
1.16,2.94,8.24,34.22
1.56,1.15,2.47,3.63
2.05,1.14,2.74,NaN
3.30,1.19,3.12,4.65
2.04,1.20,3.27,5.24
1.13,1.18,2.33,6.75
1.74,7.25,7.78,123.34
3.78,2.72,2.66,52.44
1.61,1.47,2.30,23.01
1.75,3.80,2.56,8.38
4.17,5.61,4.36,13.28
1.55,1.24,6.33,8.21
1.12,1.20,2.35,14.11
1.12,1.42,2.75,NaN
1.37,1.20,321.25,NaN
3.33,2.74,136.55,NaN
3.78,3.20,151.25,NaN
15.19,10.68,21.38,NaN
2.22,8.19,7.30,NaN
2.45,1.21,2.34,7.95
1.21,2.66,9.04,NaN
1.80,5.58,62.09,NaN
6.25,1.17,2.86,8.33
2.76,1.33,2.32,11.29
1.93,1.28,2.26,14.36
1.68,2.27,49.05,3.68
3.85,1.29,3.30,34.41
1.77,2.51,2.54,131.58
1.61,8.70,2.43,4.16
1.60,1.31,5.84,4.00
2.09,1.34,5.56,7.20
5.66,1.27,2.17,5.69
8.15,3.36,4.90,3.87
2.03,2.10,8.14,3.83
1.71,4.25,3.33,4.00
2.02,1.32,12.75,212.29
1.17,2.87,2.56,7.28
1.32,2.97,2.30,4.49
1.13,8.00,3.31,12.57
1.19,1.16,2.57,7.77
1.33,1.19,10.05,8.36
3.10,1.18,2.43,9.12
1.19,5.62,2.36,10.88
1.37,1.27,4.28,10.07
1.17,1.23,2.32,5.46
1.80,1.22,4.41,3.71
1.19,1.26,2.49,11.00
2.26,1.25,3.18,4.47
1.21,1.59,4.61,4.98
2.72,1.77,2.30,3.47
