9.47,11.11,20.51,9.51
3.45,2.39,3.09,3.55
1.13,2.43,2.77,1.14
3.62,1.44,2.81,3.83
1.65,1.62,4.29,9.60
19.67,7.21,37.76,16.41
4.85,2.78,3.94,1.48
4.55,2.76,4.44,2.67
4.71,1.61,2.73,0.67
1.12,6.27,2.65,1.21
1.07,1.95,3.53,1.09
1.12,1.58,2.60,1.18
1.21,9.53,2.69,1.13
6.16,5.85,9.46,14.02
1.09,1.94,2.80,1.19
2.16,2.13,4.40,0.09
13.07,1.73,2.82,2.47
1.09,1.58,2.64,1.13
1.10,1.18,3.30,1.28
1.21,17.56,11.05,8.29
11.24,1.13,2.64,1.36
11.69,1.19,2.43,8.03
1.63,1.12,2.36,1.10
1.66,1.11,8.27,1.12
7.01,2.27,6.27,1.04
1.67,1.28,3.12,2.31
1.65,1.28,2.44,1.97
1.70,1.62,4.85,1.11
4.12,2.45,2.53,1.47
1.70,1.35,4.76,1.09
52.00,30.97,3.72,41.16
12.99,4.95,7.24,14.48
2.03,1.13,8.02,1.40
1.73,2.04,2.44,1.57
1.67,1.24,3.03,14.05
1.92,3.66,2.32,3.11
1.74,1.07,2.35,4.65
4.85,6.42,2.76,3.58
1.71,2.16,2.42,4.19
11.07,2.63,8.11,4.37
16.09,1.30,3.10,1.13
3.26,12.95,5.80,15.27
1.71,1.61,2.78,3.98
1.64,2.36,9.43,3.92
9.80,1.13,2.34,4.59
1.69,1.27,4.74,2.57
1.76,4.05,2.28,7.25
8.88,3.96,2.58,1.89
1.85,5.93,9.72,18.52
1.69,4.39,6.04,1.66
2.80,1.39,7.27,1.77
2.08,2.57,2.25,2.32
1.85,4.12,2.53,11.18
1.64,4.21,7.89,4.25
8.86,5.22,2.24,1.70
1.69,1.06,9.30,1.61
3.51,1.12,4.12,1.73
5.60,9.08,5.79,12.48
2.07,1.22,2.58,8.16
1.70,1.14,2.42,8.33
1.71,1.13,3.77,4.54
1.10,1.12,4.70,1.76
1.17,1.13,4.66,1.81
1.11,3.26,3.90,1.69
1.13,1.29,2.34,4.04
2.31,1.11,3.24,6.73
4.86,1.14,2.41,6.34
5.54,2.16,2.38,0.04
7.93,1.70,4.10,2.51
10.27,8.06,6.20,5.88
1.13,1.14,2.32,3.72
1.13,10.89,2.48,8.15
2.84,1.55,3.45,2.64
1.13,3.64,2.45,1.61
1.58,0.06,2.79,1.74
1.19,1.59,3.17,3.69
1.12,1.29,9.62,4.36
1.10,4.31,2.27,1.37
1.12,4.18,2.45,4.20
1.89,8.36,2.95,12.41
10.89,2.77,12.65,3.81
21.16,1.11,3.38,1.26
1.78,3.89,2.64,1.14
1.52,1.14,2.39,3.27
95.77,5.45,2.93,3.45
244.16,1.08,22.45,12.62
25.42,3.07,2.37,0.08
11.46,4.15,3.43,4.06
1.19,1.26,2.37,1.12
5.30,1.58,2.34,1.22
1.36,1.14,4.37,1.67
1.16,1.16,5.97,1.41
6.01,1.18,2.97,11.02
4.26,1.12,3.28,2.67
1.15,1.27,2.45,1.22
1.67,1.13,2.87,4.45
1.14,9.39,2.88,2.14
6.42,10.07,2.91,11.61
1.60,2.00,2.36,4.31
1.76,3.47,14.63,2.24
1.18,3.75,5.33,1.18
9.17,1.08,2.27,2.35
2.47,4.31,5.68,4.76
2.33,4.34,2.95,22.93
1.94,1.09,7.84,8.31
1.11,4.30,8.85,13.34
8.21,2.90,5.31,3.52
1.67,1.71,4.27,1.68
1.28,0.13,5.50,1.30
1.11,1.34,3.90,4.19
1.14,1.18,2.69,18.81
12.70,1.77,3.24,32.41
1.11,3.71,3.60,30.59
6.07,1.34,5.28,8.03
4.69,8.29,3.04,91.32
1.18,1.15,2.37,3.41
1.35,1.53,7.13,24.09
1.12,1.24,2.40,62.60
2.09,6.62,2.38,48.41
4.39,2.45,2.42,9.44
4.28,1.17,3.76,57.44
100.88,224.33,5.98,NaN
1.11,1.14,8.03,66.53
16.41,3.17,6.04,270.96
134.95,96.54,7.13,NaN
30.94,338.40,121.26,NaN
250.37,214.51,43.08,NaN
1.12,173.91,81.55,NaN
1.18,52.43,47.36,NaN
347.99,325.80,2.77,NaN
138.84,48.91,3.29,NaN
26.01,1.58,2.82,113.58
47.63,30.71,2.35,NaN
14.00,8.14,2.52,NaN
14.10,9.43,2.35,NaN
1.22,1.15,5.66,NaN
154.08,88.88,13.43,NaN
2.23,241.50,121.57,NaN
109.62,47.94,241.29,NaN
331.47,269.18,470.22,NaN
252.07,185.67,373.59,NaN
75.41,2.70,204.80,NaN
193.73,130.05,392.74,NaN
198.66,132.86,204.22,NaN
292.08,232.64,126.48,NaN
219.07,160.65,283.22,NaN
153.76,83.83,30.17,NaN
30.22,14.51,4.03,NaN
145.49,78.28,356.94,NaN
57.18,94.89,3.86,NaN
3.60,83.50,2.34,NaN
2.25,1.14,62.47,363.71
1.12,3.24,2.68,202.46
130.61,51.74,50.59,NaN
24.90,113.29,115.13,NaN
88.42,14.28,2.38,NaN
51.70,61.18,151.06,0.03
136.82,63.64,2.86,587.33
146.37,72.90,7.17,874.06
63.07,19.04,5.51,NaN
6.03,72.56,3.05,NaN
5.91,92.25,2.74,240.54
55.62,91.20,107.45,NaN
105.12,112.97,2.51,742.47
