5.72,4.87,70.24,5.56
79.22,4.47,13.98,75.12
10.80,1.37,5.96,8.78
1.39,1.31,0.05,6.80
3.73,1.86,4.19,3.76
3.61,1.30,12.83,8.98
9.60,1.20,6.65,10.48
2.13,1.21,11.26,3.71
2.53,1.18,9.49,5.36
3.66,1.19,1.38,2.39
4.13,1.19,2.44,2.39
4.11,5.82,10.40,5.94
12.36,2.23,1.31,8.02
18.50,1.69,14.42,20.01
4.57,2.18,1.21,4.37
1.84,1.31,1.33,3.94
3.52,1.38,1.25,2.37
4.15,1.26,1.05,2.28
3.80,1.21,4.09,3.99
3.91,1.16,2.10,2.41
12.34,1.12,1.22,8.39
11.00,1.16,2.95,3.30
1.28,5.54,1.44,2.32
1.35,1.32,1.30,10.77
3.55,8.26,1.23,2.44
1.53,2.05,1.31,2.60
1.19,2.92,2.36,1.99
1.24,4.27,1.76,2.32
1.80,1.36,1.43,3.30
10.95,2.92,3.56,2.25
1.18,8.91,4.42,2.74
1.19,6.32,1.26,2.52
1.22,8.65,1.20,2.35
90.52,9.05,9.44,81.74
6.33,3.18,5.85,5.03
3.41,4.85,3.29,4.56
3.70,1.15,1.64,9.03
14.79,1.14,11.16,2.41
1.22,2.48,2.44,3.17
1.26,2.19,3.51,2.42
1.79,1.13,1.31,2.27
1.94,1.37,5.56,2.65
3.32,1.30,1.20,5.75
4.07,1.15,1.37,4.14
3.68,1.12,10.74,5.66
17.06,2.24,1.11,3.81
8.41,73.48,1.82,12.34
1.29,1.09,2.12,4.19
1.37,1.09,1.06,2.41
3.49,1.21,2.37,2.15
4.00,1.07,1.22,5.39
1.89,1.79,1.83,4.06
2.89,1.11,1.35,3.76
8.61,1.13,1.31,0.05
8.40,5.61,1.47,56.19
1.20,1.13,8.04,2.41
2.63,1.53,1.35,4.68
1.22,1.24,1.20,2.36
3.40,6.79,7.53,2.52
1.39,8.05,1.39,2.47
1.02,1.16,2.16,3.73
6.25,5.00,28.37,3.92
1.32,1.16,1.32,60.62
16.83,4.21,78.68,8.47
9.76,1.05,26.67,11.54
3.44,5.59,5.68,3.83
88.51,9.37,157.09,90.29
34.01,25.24,NaN,35.22
106.57,57.55,NaN,111.01
3.57,1.33,55.57,2.57
3.79,1.86,10.86,5.75
12.82,1.14,1.20,3.54
8.78,5.51,1.64,12.75
4.54,1.10,1.23,12.27
169.16,1.19,2.29,125.89
3.89,31.62,1.53,10.64
1.72,1.21,5.53,2.26
6.17,4.77,10.69,6.85
75.01,4.13,6.23,61.98
2.48,4.38,2.69,10.15
9.66,15.01,21.67,3.60
5.53,1.16,1.37,4.48
5.97,10.14,0.19,24.63
2.13,1.22,1.21,2.18
4.71,2.17,8.35,2.07
1.76,24.00,1.84,2.39
1.65,1.31,2.12,3.85
1.99,1.41,3.56,5.31
137.09,7.34,5.61,131.43
4.47,1.68,1.22,9.17
2.06,2.06,14.54,1.71
1.33,1.28,1.74,1.75
1.15,1.10,2.34,2.09
2.16,1.13,4.27,8.43
12.02,1.24,4.22,2.22
1.25,2.81,27.19,9.64
1.35,1.13,4.28,2.32
6.72,11.04,73.98,10.14
1.13,5.70,5.72,8.21
8.41,4.20,10.74,1.36
8.34,2.75,7.04,1.30
1.39,1.85,5.23,1.10
1.78,11.38,19.28,1.11
3.51,31.90,37.54,1.21
223.97,11.26,5.70,222.23
2.07,8.21,5.48,1.12
213.72,25.24,269.71,160.40
97.69,226.52,206.61,126.94
124.76,335.95,333.49,101.71
1.25,3.33,2.67,1.35
1.25,1.27,8.09,1.08
17.00,15.08,167.07,79.05
1.79,11.25,123.10,34.89
1.92,8.57,18.76,7.83
2.09,1.43,14.30,6.04
3.10,1.14,164.44,24.09
2.21,16.17,3.18,3.91
3.84,2.75,692.49,240.80
1.23,218.75,NaN,402.96
1.17,307.81,NaN,446.01
68.43,350.12,NaN,NaN
311.59,183.41,NaN,941.56
1.17,379.00,NaN,NaN
250.63,320.53,498.21,902.74
261.07,327.12,16.51,1.40
1.72,5.75,5.59,1.18
106.50,171.25,NaN,NaN
107.91,222.16,729.32,615.17
64.26,47.21,839.01,NaN
218.71,291.01,NaN,NaN
27.53,98.23,NaN,NaN
226.93,225.28,NaN,NaN
455.55,527.41,NaN,NaN
229.94,298.66,NaN,NaN
106.36,156.90,NaN,NaN
32.40,72.57,NaN,NaN
292.32,327.40,NaN,NaN
326.54,43.49,NaN,NaN
390.80,53.54,NaN,NaN
205.20,271.85,NaN,NaN
268.07,328.89,NaN,NaN
27.98,96.65,NaN,NaN
335.98,44.28,NaN,NaN
163.53,292.14,NaN,NaN
61.20,154.62,NaN,NaN
137.69,199.22,NaN,NaN
303.49,326.29,NaN,NaN
95.71,9.48,NaN,NaN
43.90,106.34,NaN,97.75
1.21,6.55,8.93,42.91
3.17,1.06,21.47,77.85
1.23,1.16,3.02,291.15
5.75,16.02,2.29,264.28
1.22,1.86,0.89,NaN
1.17,2.65,1.22,116.40
6.81,2.70,5.24,NaN
32.19,96.28,232.06,234.20
9.63,5.07,1.22,38.94
0.83,1.13,9.61,19.82
2.20,3.85,6.68,50.70
4.32,5.94,1.40,143.36
7.93,3.95,1.23,16.28
2.16,1.12,1.25,69.89
1.15,1.22,30.73,79.63
8.03,1.19,2.82,23.45
3.50,5.30,1.76,32.32
1.19,1.14,1.38,53.11
1.41,3.77,8.44,103.07
10.12,1.44,116.82,80.30
5.92,5.66,92.56,186.13
1.81,2.12,1.26,84.16
1.22,1.13,2.93,81.21
2.10,1.80,1.19,107.46
2.60,27.61,7.06,91.60
9.38,9.06,7.26,251.32
8.68,8.20,3.31,51.09
30.79,3.15,2.23,77.81
19.95,1.16,44.23,53.36
8.47,16.20,186.66,292.45
3.41,1.42,2.09,176.17
1.72,3.08,1.23,146.95
1.73,2.78,1.20,67.95
8.63,3.76,65.19,102.54
4.27,2.01,2.53,173.27
6.49,3.49,1.18,3.32
17.74,1.37,100.75,50.93
2.29,3.22,49.25,362.28
5.49,3.90,6.45,16.48
3.76,1.14,9.19,2.33
1.88,3.77,8.33,2.63
4.98,1.34,26.39,4.34
1.20,1.16,1.19,3.45
2.22,1.16,1.21,2.53
1.23,7.46,1.30,21.55
1.21,269.84,1.25,276.04
1.13,96.40,5.68,356.51
5.77,1.76,1.21,140.82
3.30,4.39,1.22,6.29
115.94,192.73,8.12,195.08
3.10,4.61,45.07,9.58
1.90,2.33,2.38,7.26
2.59,49.71,1.22,4.14
1.75,1.56,2.80,2.41
3.16,1.12,1.47,6.22
1.19,13.88,1.24,1.53
11.33,8.23,1.26,5.99
1.21,1.21,1.19,1.46
1.15,1.48,2.19,1.61
2.16,2.14,13.09,2.23
1.58,1.07,2.35,2.41
1.27,1.09,16.57,1.06
1.32,2.30,2.37,1.07
1.17,1.85,2.32,3.24
1.19,5.67,9.42,5.60
